"GEO_ID","NAME","B02011_001E","B02011_001M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:",
"1500000US360710146012","Block Group 2; Census Tract 146.01; Orange County; New York","0","13",
"1500000US360710146013","Block Group 3; Census Tract 146.01; Orange County; New York","0","13",
"1500000US360710146014","Block Group 4; Census Tract 146.01; Orange County; New York","0","13",
"1500000US360710146021","Block Group 1; Census Tract 146.02; Orange County; New York","45","55",
"1500000US360710146022","Block Group 2; Census Tract 146.02; Orange County; New York","0","13",
"1500000US360710146023","Block Group 3; Census Tract 146.02; Orange County; New York","0","13",
"1500000US360710147001","Block Group 1; Census Tract 147; Orange County; New York","38","56",
"1500000US360710147002","Block Group 2; Census Tract 147; Orange County; New York","96","136",
"1500000US360710148011","Block Group 1; Census Tract 148.01; Orange County; New York","12","19",
"1500000US360710148012","Block Group 2; Census Tract 148.01; Orange County; New York","41","69",
"1500000US360710148013","Block Group 3; Census Tract 148.01; Orange County; New York","13","22",
"1500000US360710148021","Block Group 1; Census Tract 148.02; Orange County; New York","79","120",
"1500000US360710148022","Block Group 2; Census Tract 148.02; Orange County; New York","0","13",
"1500000US360710148023","Block Group 3; Census Tract 148.02; Orange County; New York","146","164",
"1500000US360710149001","Block Group 1; Census Tract 149; Orange County; New York","28","44",
"1500000US360710149002","Block Group 2; Census Tract 149; Orange County; New York","133","142",
"1500000US360710149003","Block Group 3; Census Tract 149; Orange County; New York","25","33",
"1500000US360710150031","Block Group 1; Census Tract 150.03; Orange County; New York","0","13",
"1500000US360710150032","Block Group 2; Census Tract 150.03; Orange County; New York","0","19",
"1500000US360710150033","Block Group 3; Census Tract 150.03; Orange County; New York","0","13",
"1500000US360710150051","Block Group 1; Census Tract 150.05; Orange County; New York","166","151",
"1500000US360710150052","Block Group 2; Census Tract 150.05; Orange County; New York","15","24",
"1500000US360710150071","Block Group 1; Census Tract 150.07; Orange County; New York","0","13",
"1500000US360710150072","Block Group 2; Census Tract 150.07; Orange County; New York","44","74",
"1500000US360710150073","Block Group 3; Census Tract 150.07; Orange County; New York","0","13",
"1500000US360710150081","Block Group 1; Census Tract 150.08; Orange County; New York","0","13",
"1500000US360710150082","Block Group 2; Census Tract 150.08; Orange County; New York","0","13",
"1500000US360710150091","Block Group 1; Census Tract 150.09; Orange County; New York","0","13",
"1500000US360710150092","Block Group 2; Census Tract 150.09; Orange County; New York","0","13",
"1500000US360710150101","Block Group 1; Census Tract 150.10; Orange County; New York","0","13",
"1500000US360710150102","Block Group 2; Census Tract 150.10; Orange County; New York","0","13",
"1500000US360710150103","Block Group 3; Census Tract 150.10; Orange County; New York","0","13",
"1500000US360710151001","Block Group 1; Census Tract 151; Orange County; New York","0","13",
"1500000US360710151002","Block Group 2; Census Tract 151; Orange County; New York","262","349",
"1500000US360710151003","Block Group 3; Census Tract 151; Orange County; New York","0","13",
"1500000US360710151004","Block Group 4; Census Tract 151; Orange County; New York","0","13",
"1500000US360710151005","Block Group 5; Census Tract 151; Orange County; New York","0","13",
"1500000US360710151006","Block Group 6; Census Tract 151; Orange County; New York","0","13",
"1500000US360710152011","Block Group 1; Census Tract 152.01; Orange County; New York","0","13",
"1500000US360710152012","Block Group 2; Census Tract 152.01; Orange County; New York","0","13",
"1500000US360710152021","Block Group 1; Census Tract 152.02; Orange County; New York","466","377",
"1500000US360710152022","Block Group 2; Census Tract 152.02; Orange County; New York","125","123",
"1500000US360710152023","Block Group 3; Census Tract 152.02; Orange County; New York","0","13",
"1500000US360710152031","Block Group 1; Census Tract 152.03; Orange County; New York","52","82",
"1500000US360710152032","Block Group 2; Census Tract 152.03; Orange County; New York","18","21",
"1500000US360730402001","Block Group 1; Census Tract 402; Orleans County; New York","0","13",
"1500000US360730402002","Block Group 2; Census Tract 402; Orleans County; New York","4","10",
"1500000US360730403001","Block Group 1; Census Tract 403; Orleans County; New York","78","84",
"1500000US360730403002","Block Group 2; Census Tract 403; Orleans County; New York","0","13",
"1500000US360730404001","Block Group 1; Census Tract 404; Orleans County; New York","63","50",
"1500000US360730404002","Block Group 2; Census Tract 404; Orleans County; New York","0","13",
"1500000US360730404003","Block Group 3; Census Tract 404; Orleans County; New York","57","56",
"1500000US360730405001","Block Group 1; Census Tract 405; Orleans County; New York","13","27",
"1500000US360730405002","Block Group 2; Census Tract 405; Orleans County; New York","0","13",
"1500000US360730406011","Block Group 1; Census Tract 406.01; Orleans County; New York","0","13",
"1500000US360730406012","Block Group 2; Census Tract 406.01; Orleans County; New York","0","13",
"1500000US360730406021","Block Group 1; Census Tract 406.02; Orleans County; New York","18","18",
"1500000US360730406031","Block Group 1; Census Tract 406.03; Orleans County; New York","17","27",
"1500000US360730406032","Block Group 2; Census Tract 406.03; Orleans County; New York","0","13",
"1500000US360730406033","Block Group 3; Census Tract 406.03; Orleans County; New York","0","13",
"1500000US360730407011","Block Group 1; Census Tract 407.01; Orleans County; New York","0","13",
"1500000US360730407012","Block Group 2; Census Tract 407.01; Orleans County; New York","0","13",
"1500000US360730407021","Block Group 1; Census Tract 407.02; Orleans County; New York","0","13",
"1500000US360730407022","Block Group 2; Census Tract 407.02; Orleans County; New York","0","13",
"1500000US360730407023","Block Group 3; Census Tract 407.02; Orleans County; New York","23","34",
"1500000US360730408011","Block Group 1; Census Tract 408.01; Orleans County; New York","17","29",
"1500000US360730408012","Block Group 2; Census Tract 408.01; Orleans County; New York","20","26",
"1500000US360730408021","Block Group 1; Census Tract 408.02; Orleans County; New York","25","38",
"1500000US360730408022","Block Group 2; Census Tract 408.02; Orleans County; New York","10","15",
"1500000US360730408023","Block Group 3; Census Tract 408.02; Orleans County; New York","19","26",
"1500000US360730408024","Block Group 4; Census Tract 408.02; Orleans County; New York","6","9",
"1500000US360734012001","Block Group 1; Census Tract 4012; Orleans County; New York","1","2",
"1500000US360734012002","Block Group 2; Census Tract 4012; Orleans County; New York","17","23",
"1500000US360734012003","Block Group 3; Census Tract 4012; Orleans County; New York","0","13",
"1500000US360734013001","Block Group 1; Census Tract 4013; Orleans County; New York","0","13",
"1500000US360734013002","Block Group 2; Census Tract 4013; Orleans County; New York","7","9",
"1500000US360734013003","Block Group 3; Census Tract 4013; Orleans County; New York","0","13",
"1500000US360739900000","Block Group 0; Census Tract 9900; Orleans County; New York","0","13",
"1500000US360750201011","Block Group 1; Census Tract 201.01; Oswego County; New York","7","9",
"1500000US360750201012","Block Group 2; Census Tract 201.01; Oswego County; New York","0","13",
"1500000US360750201013","Block Group 3; Census Tract 201.01; Oswego County; New York","0","13",
"1500000US360750201021","Block Group 1; Census Tract 201.02; Oswego County; New York","0","13",
"1500000US360750201022","Block Group 2; Census Tract 201.02; Oswego County; New York","0","13",
"1500000US360750202011","Block Group 1; Census Tract 202.01; Oswego County; New York","0","13",
"1500000US360750202012","Block Group 2; Census Tract 202.01; Oswego County; New York","0","13",
"1500000US360750202021","Block Group 1; Census Tract 202.02; Oswego County; New York","35","36",
"1500000US360750203011","Block Group 1; Census Tract 203.01; Oswego County; New York","0","13",
"1500000US360750203012","Block Group 2; Census Tract 203.01; Oswego County; New York","3","6",
"1500000US360750203031","Block Group 1; Census Tract 203.03; Oswego County; New York","0","13",
"1500000US360750203041","Block Group 1; Census Tract 203.04; Oswego County; New York","10","13",
"1500000US360750204001","Block Group 1; Census Tract 204; Oswego County; New York","10","11",
"1500000US360750204002","Block Group 2; Census Tract 204; Oswego County; New York","9","13",
"1500000US360750204003","Block Group 3; Census Tract 204; Oswego County; New York","0","13",
"1500000US360750204004","Block Group 4; Census Tract 204; Oswego County; New York","19","30",
"1500000US360750205011","Block Group 1; Census Tract 205.01; Oswego County; New York","4","6",
"1500000US360750205012","Block Group 2; Census Tract 205.01; Oswego County; New York","31","45",
"1500000US360750205021","Block Group 1; Census Tract 205.02; Oswego County; New York","6","8",
"1500000US360750205022","Block Group 2; Census Tract 205.02; Oswego County; New York","14","15",
"1500000US360750205031","Block Group 1; Census Tract 205.03; Oswego County; New York","3","5",
"1500000US360750206001","Block Group 1; Census Tract 206; Oswego County; New York","35","41",
"1500000US360750206002","Block Group 2; Census Tract 206; Oswego County; New York","41","52",
"1500000US360750207031","Block Group 1; Census Tract 207.03; Oswego County; New York","0","13",
"1500000US360750207032","Block Group 2; Census Tract 207.03; Oswego County; New York","0","13",
"1500000US360750207033","Block Group 3; Census Tract 207.03; Oswego County; New York","17","23",
"1500000US360750207034","Block Group 4; Census Tract 207.03; Oswego County; New York","55","76",
"1500000US360750207041","Block Group 1; Census Tract 207.04; Oswego County; New York","0","13",
"1500000US360750207042","Block Group 2; Census Tract 207.04; Oswego County; New York","36","39",
"1500000US360750207051","Block Group 1; Census Tract 207.05; Oswego County; New York","0","13",
"1500000US360750207052","Block Group 2; Census Tract 207.05; Oswego County; New York","3","14",
"1500000US360750207061","Block Group 1; Census Tract 207.06; Oswego County; New York","9","14",
"1500000US360750207062","Block Group 2; Census Tract 207.06; Oswego County; New York","0","13",
"1500000US360750207071","Block Group 1; Census Tract 207.07; Oswego County; New York","0","13",
"1500000US360750208001","Block Group 1; Census Tract 208; Oswego County; New York","2","4",
"1500000US360750208002","Block Group 2; Census Tract 208; Oswego County; New York","19","34",
"1500000US360750209011","Block Group 1; Census Tract 209.01; Oswego County; New York","0","13",
"1500000US360750209012","Block Group 2; Census Tract 209.01; Oswego County; New York","0","13",
"1500000US360750209031","Block Group 1; Census Tract 209.03; Oswego County; New York","0","13",
"1500000US360750209032","Block Group 2; Census Tract 209.03; Oswego County; New York","0","13",
